Unnamed: 0,ticker,Industry,cleaned_date,month,q,Issue_Date_Price,Three_Days_Later_Price,Prepared_remarks_Pos_Score,Prepared_remarks_Neg_Score,COVID_Period,Stock_Change,Stock_Direction,dominant_sentiment
1152,JBHT,Integrated Freight & Logistics,2021-10-15,2021-10,2021-Q3,185.1131287,183.6559448,0.08706422672,0.03402388021,False,-1.4571839,0,0
943,NVMI,Semiconductor Equipment & Materials,2021-05-06,2021-05,2021-Q1,91.94000244,88.30000305,0.1620799657,0.02408523299,False,-3.63999939,0,1
1302,MTRN,Other Industrial Metals & Mining,2022-02-17,2022-02,2021-Q4,88.03630829,86.52931213,0.1786867119,0.03541561868,False,-1.50699616,0,1
52,MRCC,Asset Management,2019-08-07,2019-08,2019-Q2,5.744258404,5.67698288,0.08705446869,0.04778659157,False,-0.067275524,0,0
251,ALX,REIT - Retail,2020-02-19,2020-02,2019-Q4,214.3931427,218.6250305,0.1193578467,0.03080557175,True,4.2318878,1,0
965,FNF,Insurance - Specialty,2021-05-07,2021-05,2021-Q1,38.1532135,38.31014633,0.1352753105,0.03133156213,False,0.15693283,1,0
892,ACGL,Insurance - Diversified,2021-04-28,2021-04,2021-Q1,37.55098343,37.76018143,0.1758165941,0.08216648288,False,0.209198,1,1
1096,HR,REIT - Healthcare Facilities,2021-08-05,2021-08,2021-Q2,25.40988541,24.87044716,0.08714538626,0.02724095201,False,-0.53943825,0,0
304,CDXS,Biotechnology,2020-02-27,2020-02,2019-Q4,13.27000046,11.60999966,0.1310507346,0.03622112742,True,-1.6600008,0,0
383,SPOT,Internet Content & Information,2020-04-29,2020-04,2020-Q1,155.7799988,144.8399963,0.05959710218,0.05236593448,True,-10.9400025,0,0
194,LANC,Packaged Foods,2020-02-04,2020-02,2020-Q2,139.918396,141.1017609,0.1454841699,0.0451289718,True,1.1833649,1,1
1229,CDXS,Biotechnology,2021-11-04,2021-11,2021-Q3,34.95999908,41.77999878,0.1530191191,0.02389758546,False,6.8199997,1,1
68,HWC,Banks - Regional,2019-10-16,2019-10,2019-Q3,32.35503769,32.99046707,0.1270738145,0.06142877539,False,0.63542938,1,0
444,KLAC,Semiconductor Equipment & Materials,2020-05-05,2020-05,2020-Q3,146.8078156,161.778183,0.06848080177,0.03338666982,True,14.9703674,1,0
576,GATX,Rental & Leasing Services,2020-07-21,2020-07,2020-Q2,56.56957626,57.43749619,0.05450088531,0.1353551149,False,0.86791993,1,0
133,CYRX,Integrated Freight & Logistics,2019-11-07,2019-11,2019-Q3,14.27999973,13.89999962,0.3638477251,0.02427313477,False,-0.38000011,0,1
676,NEXA,Other Industrial Metals & Mining,2020-10-30,2020-10,2020-Q3,5.492230415,5.501308441,0.1738742916,0.1352511421,False,0.009078026,1,1
1230,BALL,Packaging & Containers,2021-11-04,2021-11,2021-Q3,87.76873016,87.32740021,0.1268363617,0.04305466861,False,-0.44132995,0,0
563,ZS,Software - Infrastructure,2020-05-28,2020-05,2020-Q3,75.80000305,109.9800034,0.150010651,0.09356836819,True,34.18000035,1,1
519,AGS,Gambling,2020-05-09,2020-05,2020-Q1,4.079999924,3.579999924,0.163402684,0.1441616992,True,-0.5,0,1
271,SUI,REIT - Residential,2020-02-20,2020-02,2019-Q4,152.4824371,150.8470917,0.2095179458,0.02590242277,True,-1.6353454,0,1
1237,PRDO,Education & Training Services,2021-11-04,2021-11,2021-Q3,10.132164,10.11284542,0.08791853022,0.1566371513,False,-0.01931858,0,0
846,AVAV,Aerospace & Defense,2021-03-09,2021-03,2021-Q3,106.3700027,121.6800003,0.1894430754,0.07291928135,False,15.3099976,1,1
220,RPD,Software - Infrastructure,2020-02-10,2020-02,2019-Q4,62.38000107,55.5,0.1409465037,0.03611716954,True,-6.88000107,0,1
624,PSA,REIT - Industrial,2020-08-06,2020-08,2020-Q2,161.8822021,167.1742401,0.03471132368,0.03688986972,False,5.292038,1,0
599,NVST,Medical Instruments & Supplies,2020-07-30,2020-07,2020-Q2,22.59000015,22.12999916,0.1739446923,0.06755072847,False,-0.46000099,0,1
1319,CRM,Software - Application,2022-03-01,2022-03,2022-Q4,207.7297211,201.8823853,0.08618768025,0.03303096979,False,-5.8473358,0,0
32,LIVN,Medical Devices,2019-07-31,2019-07,2019-Q2,77.05000305,78.98999786,0.2860373358,0.08831549436,False,1.93999481,1,1
960,QRTEA,Internet Retail,2021-05-07,2021-05,2021-Q1,11.97889423,12.26743698,0.1997389096,0.05975216734,False,0.28854275,1,1
1408,GMAB,Biotechnology,2022-08-10,2022-08,2022-Q2,35.68999863,37.00999832,0.1409111042,0.0226388881,False,1.31999969,1,1
612,MOD,Auto Parts,2020-08-05,2020-08,2021-Q1,6.769999981,6.829999924,0.1491315914,0.1527576647,False,0.059999943,1,1
1193,EB,Software - Application,2021-10-28,2021-10,2021-Q3,20.82999992,21.19000053,0.1908609373,0.03449549666,False,0.36000061,1,1
870,RUSHA,Auto & Truck Dealerships,2021-04-22,2021-04,2021-Q1,30.14297867,31.65295792,0.4857617132,0.1173020452,False,1.50997925,1,1
336,ENTG,Semiconductor Equipment & Materials,2020-04-21,2020-04,2020-Q1,46.40522766,50.28378677,0.0982125653,0.06354282331,True,3.87855911,1,0
1027,SPOK,Health Information Services,2021-07-29,2021-07,2021-Q2,5.820318699,5.625146866,0.06647258252,0.05583009422,False,-0.195171833,0,0
1130,CRMT,Auto & Truck Dealerships,2021-08-18,2021-08,2022-Q1,132.0599976,125.6200027,0.1483987061,0.06658815096,False,-6.4399949,0,1
1425,CWEN,Utilities - Renewable,2022-11-02,2022-11,2022-Q3,30.68285942,31.41235924,0.0487390769,0.05355327887,False,0.72949982,1,0
93,BRX,REIT - Retail,2019-10-29,2019-10,2019-Q3,16.81621361,17.4052887,0.1174157833,0.03104358663,False,0.58907509,1,0
981,VRRM,Infrastructure Operations,2021-05-17,2021-05,2021-Q1,14.43999958,14.97999954,0.1534807291,0.05180812906,False,0.53999996,1,1
4,CYRX,Integrated Freight & Logistics,2019-03-07,2019-03,2018-Q4,10.60000038,11.51000023,0.03187900409,0.04128796607,False,0.90999985,1,0
1210,HLF,Packaged Foods,2021-11-02,2021-11,2021-Q3,44.45999908,43.18999863,0.1027755179,0.3135825084,False,-1.27000045,0,0
269,KBR,Engineering & Construction,2020-02-20,2020-02,2019-Q4,29.54797745,28.1314888,0.1993956458,0.02762457244,True,-1.41648865,0,1
1039,TMHC,Residential Construction,2021-07-29,2021-07,2021-Q2,26.95999908,27.04999924,0.1654522903,0.02988845281,False,0.09000016,1,1
581,BDN,REIT - Office,2020-07-23,2020-07,2020-Q2,7.057523727,6.86574316,0.05690656006,0.06689869352,False,-0.191780567,0,0
23,SUI,REIT - Residential,2019-07-25,2019-07,2019-Q2,115.7825241,117.3665161,0.130637144,0.02799909251,False,1.583992,1,0
1413,BIDU,Internet Content & Information,2022-08-30,2022-08,2022-Q2,137.6900024,140.0500031,0.128066729,0.02712002899,False,2.3600007,1,0
14,AMBA,Semiconductor Equipment & Materials,2019-06-04,2019-06,2020-Q1,39.75,38.95999908,0.06434790939,0.1160067741,False,-0.79000092,0,0
1102,AGS,Gambling,2021-08-05,2021-08,2021-Q2,8.369999886,8.199999809,0.3425549142,0.03266214915,False,-0.170000077,0,1
359,HBAN,Banks - Regional,2020-04-23,2020-04,2020-Q1,6.319284916,7.109195232,0.2037025445,0.08366222786,True,0.789910316,1,1
1322,ARGX,Biotechnology,2022-03-03,2022-03,2021-Q4,272.3299866,269.8099976,0.05066946428,0.02314988058,False,-2.519989,0,0
1395,TEX,Farm & Heavy Construction Machinery,2022-08-03,2022-08,2022-Q2,33.13541412,33.08691788,0.2113123313,0.04782197624,False,-0.04849624,0,1
314,BNED,Specialty Retail,2020-03-03,2020-03,2020-Q3,315.0,336.0,0.1137218615,0.06829504296,True,21.0,1,0
629,BBSI,Staffing & Employment Services,2020-08-07,2020-08,2020-Q2,13.61415005,13.86073875,0.0711236544,0.09025025405,False,0.2465887,1,0
183,AIV,REIT - Residential,2020-01-31,2020-01,2019-Q4,4.72648716,4.73186779,0.09474416574,0.04834569121,True,0.00538063,1,0
761,LAZ,Capital Markets,2021-02-05,2021-02,2020-Q4,34.55848694,33.97040176,0.1162886744,0.03338732695,False,-0.58808518,0,0
1428,LYFT,Software - Application,2022-11-07,2022-11,2022-Q3,14.14000034,11.27999973,0.08236859366,0.03187502455,False,-2.86000061,0,0
29,HLIT,Communication Equipment,2019-07-30,2019-07,2019-Q2,7.309999943,7.329999924,0.1549018001,0.1013808741,False,0.019999981,1,1
398,FCN,Consulting Services,2020-04-30,2020-04,2020-Q1,127.3600006,127.0,0.07155560764,0.1865043162,True,-0.3600006,0,0
1345,TEX,Farm & Heavy Construction Machinery,2022-04-29,2022-04,2022-Q1,32.86358261,33.53051758,0.3017521333,0.04354948659,False,0.66693497,1,1
677,NSP,Staffing & Employment Services,2020-11-02,2020-11,2020-Q3,74.65711212,79.35979462,0.1238778211,0.08594034538,False,4.7026825,1,0
809,CBRL,Restaurants,2021-02-23,2021-02,2021-Q2,127.5960083,130.0052338,0.1646612674,0.1079724707,False,2.4092255,1,1
115,EVER,Internet Content & Information,2019-11-04,2019-11,2019-Q3,21.77000046,29.77000046,0.119059436,0.02297375444,False,8.0,1,0
903,KRC,REIT - Office,2021-04-29,2021-04,2021-Q1,56.39067459,56.06050873,0.07554237731,0.03565408196,False,-0.33016586,0,0
755,FTV,Scientific & Technical Instruments,2021-02-04,2021-02,2020-Q4,64.98745728,66.56102753,0.6781554461,0.04808654562,False,1.57357025,1,1
633,VRRM,Infrastructure Operations,2020-08-07,2020-08,2020-Q2,11.31000042,11.14999962,0.106305779,0.2083003167,False,-0.1600008,0,0
1044,ARGX,Biotechnology,2021-07-29,2021-07,2021-Q2,295.8500061,308.7600098,0.09373187367,0.02170226374,False,12.9100037,1,0
607,DIS,Entertainment,2020-08-04,2020-08,2020-Q3,115.8587265,128.3444672,0.1191865994,0.1604698499,False,12.4857407,1,0
621,HCI,Insurance - Property & Casualty,2020-08-06,2020-08,2020-Q2,42.09402084,54.8113327,0.1752541413,0.03195969854,False,12.71731186,1,1
1432,AMBA,Semiconductor Equipment & Materials,2022-12-01,2022-12,2023-Q3,73.93000031,75.08999634,0.06588232238,0.04568058252,False,1.15999603,1,0
844,NIU,Auto Manufacturers,2021-03-08,2021-03,2020-Q4,30.76000023,40.02000046,0.1535345823,0.04047260173,False,9.26000023,1,1
588,ETR,Utilities - Regulated Electric,2020-07-29,2020-07,2020-Q2,41.14475632,41.53989029,0.1385865808,0.05826854147,False,0.39513397,1,0
1064,BRX,REIT - Retail,2021-08-03,2021-08,2021-Q2,19.62728119,20.05451965,0.08547028278,0.03948598603,False,0.42723846,1,0
263,FND,Home Improvement Retail,2020-02-20,2020-02,2019-Q4,55.0,57.70000076,0.2665817593,0.05062189139,True,2.70000076,1,1
1079,CDW,Information Technology Services,2021-08-04,2021-08,2021-Q2,180.8683777,182.6074982,0.1936453304,0.04763934362,False,1.7391205,1,1
1431,HMC,Auto Manufacturers,2022-11-09,2022-11,2023-Q2,21.61680603,23.1829586,0.03041625023,0.02565162815,False,1.56615257,1,0
404,DAN,Auto Parts,2020-04-30,2020-04,2020-Q1,10.36039162,9.540568352,0.06854261405,0.2510872063,True,-0.819823268,0,0
615,SPT,Software - Application,2020-08-05,2020-08,2020-Q2,31.44000053,28.39999962,0.1202931739,0.09399929047,False,-3.04000091,0,0
1281,ROL,Personal Services,2022-01-26,2022-01,2021-Q4,28.55785179,28.8078537,0.1304240562,0.04566108435,False,0.25000191,1,0
949,CDXC,Packaged Foods,2021-05-06,2021-05,2021-Q1,8.579999924,7.159999847,0.1820142932,0.0807840649,False,-1.420000077,0,1
1089,GRBK,Residential Construction,2021-08-04,2021-08,2021-Q2,24.40999985,25.18000031,0.1988982478,0.03299229095,False,0.77000046,1,1
859,GATX,Rental & Leasing Services,2021-04-20,2021-04,2021-Q1,85.85016632,89.60018921,0.04617154226,0.04040005431,False,3.75002289,1,0
528,AMCR,Packaging & Containers,2020-05-11,2020-05,2020-Q3,7.151745796,7.362329006,0.1787858636,0.02774331424,True,0.21058321,1,1
452,FOXF,Auto Parts,2020-05-06,2020-05,2020-Q1,54.0,56.77000046,0.1235363103,0.0735129986,True,2.77000046,1,0
535,VOD,Telecom Services,2020-05-12,2020-05,2020-Q4,10.2595129,10.12207794,0.1409502601,0.08151487758,True,-0.13743496,0,1
955,CDW,Information Technology Services,2021-05-06,2021-05,2021-Q1,165.4461517,164.3150787,0.08375855322,0.09985851443,False,-1.131073,0,0
1029,FARO,Scientific & Technical Instruments,2021-07-29,2021-07,2021-Q2,73.40000153,72.19000244,0.08167577659,0.03696753209,False,-1.20999909,0,0
482,HASI,Real Estate Services,2020-05-07,2020-05,2020-Q1,22.38729095,23.31438255,0.1517101068,0.02429305259,True,0.9270916,1,1
157,AEO,Apparel Retail,2019-12-11,2019-12,2019-Q3,12.54907513,12.8421526,0.4664515872,0.03441897733,False,0.29307747,1,1
276,USM,Telecom Services,2020-02-21,2020-02,2019-Q4,32.29000092,31.61000061,0.3059349107,0.1096817604,True,-0.68000031,0,1
201,TMHC,Residential Construction,2020-02-05,2020-02,2019-Q4,27.31999969,26.20000076,0.105730212,0.03141191633,True,-1.11999893,0,0
265,ATNI,Telecom Services,2020-02-20,2020-02,2019-Q4,55.83322906,53.95090866,0.08419582869,0.04115303171,True,-1.8823204,0,0
1355,SQ,Software - Infrastructure,2022-05-05,2022-05,2022-Q1,95.55000305,83.86000061,0.2196066063,0.05475645326,False,-11.69000244,0,1
670,ACGL,Insurance - Diversified,2020-10-30,2020-10,2020-Q3,28.72664452,29.82968712,0.08881825022,0.04079287732,False,1.1030426,1,0
501,RDN,Insurance - Specialty,2020-05-07,2020-05,2020-Q1,13.10421276,12.76072311,0.06273042251,0.1556821489,True,-0.34348965,0,0
255,HVT,Home Improvement Retail,2020-02-19,2020-02,2019-Q4,11.78682232,11.89665604,0.1248757119,0.04227638866,True,0.10983372,1,0
247,FLS,Specialty Industrial Machinery,2020-02-18,2020-02,2019-Q4,40.91462326,40.92353058,0.3586050645,0.1010485149,True,0.00890732,1,1
593,OC,Building Products & Equipment,2020-07-29,2020-07,2020-Q2,58.45063019,56.40774536,0.1241587065,0.1543150923,False,-2.04288483,0,0
221,HLT,Lodging,2020-02-11,2020-02,2019-Q4,111.6247787,111.9114075,0.1097167628,0.06137332926,True,0.2866288,1,0
898,MPW,REIT - Healthcare Facilities,2021-04-29,2021-04,2021-Q1,15.79774666,15.65419483,0.277003251,0.02643084782,False,-0.14355183,0,1
429,PFGC,Food Distribution,2020-05-04,2020-05,2020-Q3,26.94000053,23.84000015,0.1295921272,0.08994080871,True,-3.10000038,0,0
1050,ORLY,Specialty Retail,2021-07-29,2021-07,2021-Q2,596.3200073,601.1300049,0.3050846371,0.03809275354,False,4.8099976,1,1
1143,GIII,Apparel Manufacturing,2021-09-02,2021-09,2022-Q2,32.70000076,32.02999878,0.1220729038,0.1741877675,False,-0.67000198,0,0
1046,KLAC,Semiconductor Equipment & Materials,2021-07-29,2021-07,2021-Q4,307.0249329,332.4766235,0.1490713164,0.02344137635,False,25.4516906,1,1
568,CAL,Apparel Retail,2020-06-04,2020-06,2020-Q1,8.885087967,10.1677599,0.07094937786,0.1788860738,True,1.282671933,1,0
788,DIOD,Semiconductors,2021-02-16,2021-02,2020-Q4,81.77999878,84.09999847,0.2390542425,0.1665698623,False,2.31999969,1,1
866,CCI,REIT - Specialty,2021-04-22,2021-04,2021-Q1,154.9774628,156.5675507,0.142054433,0.01901680697,False,1.5900879,1,1
1,AEO,Apparel Retail,2018-12-11,2018-12,2018-Q3,16.38137817,15.76070309,0.2380865306,0.05694482438,False,-0.62067508,0,1
813,SPXC,Building Products & Equipment,2021-02-23,2021-02,2020-Q4,57.06999969,55.59000015,0.197054828,0.2421987429,False,-1.47999954,0,1
230,TTGT,Internet Content & Information,2020-02-12,2020-02,2019-Q4,26.95000076,27.78000069,0.03743205965,0.03215680644,True,0.82999993,1,0
1268,CRWD,Software - Infrastructure,2021-12-01,2021-12,2022-Q3,201.5,197.0500031,0.1037051727,0.02998554055,False,-4.4499969,0,0
1003,INBK,Banks - Regional,2021-07-22,2021-07,2021-Q2,29.59618568,29.18930626,0.1533346057,0.2294188365,False,-0.40687942,0,1
959,BRBR,Packaged Foods,2021-05-07,2021-05,2021-Q2,26.01000023,27.63999939,0.1071255729,0.2608855329,False,1.62999916,1,0
123,HR,REIT - Healthcare Facilities,2019-11-05,2019-11,2019-Q3,24.41005516,24.1920433,0.1517652802,0.05018479191,False,-0.21801186,0,1
1289,LITE,Communication Equipment,2022-02-03,2022-02,2022-Q2,86.37000275,92.76999664,0.244564632,0.07232709276,False,6.39999389,1,1
1067,HLF,Packaged Foods,2021-08-03,2021-08,2021-Q2,50.77000046,47.90999985,0.100230892,0.05984573644,False,-2.86000061,0,0
572,TISI,Specialty Business Services,2020-06-18,2020-06,2020-Q1,53.90000153,49.5,0.09551381816,0.1430597752,True,-4.40000153,0,0
332,OXM,Apparel Manufacturing,2020-03-26,2020-03,2019-Q4,35.84838104,31.8770771,0.03635090496,0.0766445417,True,-3.97130394,0,0
341,NDAQ,Financial Data & Stock Exchanges,2020-04-22,2020-04,2020-Q1,32.60201263,32.91361618,0.1757720443,0.06177169573,True,0.31160355,1,1
963,AGS,Gambling,2021-05-07,2021-05,2021-Q1,9.18999958,9.210000038,0.3874774113,0.04742768891,False,0.020000458,1,1
234,CF,Agricultural Inputs,2020-02-13,2020-02,2019-Q4,35.02758026,34.10158157,0.1561262794,0.04226498678,True,-0.92599869,0,1
368,RUSHA,Auto & Truck Dealerships,2020-04-23,2020-04,2020-Q1,14.0863409,14.82228851,0.0409001885,0.490711838,True,0.73594761,1,0
1086,ODP,Specialty Retail,2021-08-04,2021-08,2021-Q2,47.02999878,44.77999878,0.1921836985,0.03280434362,False,-2.25,0,1
1421,BMY,Drug Manufacturers - General,2022-10-26,2022-10,2022-Q3,67.68083954,69.84444427,0.2024057232,0.02684477717,False,2.16360473,1,1
171,PYPL,Credit Services,2020-01-29,2020-01,2019-Q4,116.6600037,113.8899994,0.141694116,0.02772476338,True,-2.7700043,0,1
1337,HESM,Oil & Gas Midstream,2022-04-27,2022-04,2022-Q1,24.25894737,23.78978539,0.1006857827,0.07202615216,False,-0.46916198,0,0
363,MTRN,Other Industrial Metals & Mining,2020-04-23,2020-04,2020-Q1,46.12852859,49.64020538,0.1804223899,0.1241486967,True,3.51167679,1,1
405,SYK,Medical Devices,2020-04-30,2020-04,2020-Q1,177.1437378,169.6752319,0.1216166727,0.1481641582,True,-7.4685059,0,0
121,FTDR,Personal Services,2019-11-05,2019-11,2019-Q3,43.79000092,44.93000031,0.1146668725,0.02956718095,False,1.13999939,1,0
907,TFII,Trucking,2021-04-29,2021-04,2021-Q1,83.16529846,84.54516602,0.2896494269,0.02461912949,False,1.37986756,1,1
600,LIN,Specialty Chemicals,2020-07-30,2020-07,2020-Q2,227.2056427,229.355484,0.3598635569,0.03718669005,False,2.1498413,1,1
144,ACM,Engineering & Construction,2019-11-12,2019-11,2019-Q4,41.88170242,41.95941925,0.2866913579,0.05303263143,False,0.07771683,1,1
174,BDN,REIT - Office,2020-01-30,2020-01,2019-Q4,9.590968132,9.6647892,0.07269975767,0.04041291922,True,0.073821068,1,0
245,AEM,Gold,2020-02-14,2020-02,2019-Q4,44.09613037,43.83971405,0.1706654727,0.03177327104,True,-0.25641632,0,1
708,CRMT,Auto & Truck Dealerships,2020-11-17,2020-11,2021-Q2,104.9199982,101.6399994,0.1832695206,0.06280181246,False,-3.2799988,0,1
424,ARR,REIT - Mortgage,2020-05-01,2020-05,2020-Q1,19.69393158,19.23025894,0.0601779148,0.06450899815,True,-0.46367264,0,0
751,BMY,Drug Manufacturers - General,2021-02-04,2021-02,2020-Q4,53.02989578,51.88418198,0.2649073005,0.03124976046,False,-1.1457138,0,1
1362,EA,Electronic Gaming & Multimedia,2022-05-10,2022-05,2022-Q4,109.8639145,122.9964066,0.08778488124,0.03542587161,False,13.1324921,1,0
1201,AEM,Gold,2021-10-29,2021-10,2021-Q3,48.43372345,48.55241013,0.1006228691,0.06167019485,False,0.11868668,1,0
1037,YUMC,Restaurants,2021-07-29,2021-07,2021-Q2,60.13098907,59.62989426,0.1480610576,0.04405746516,False,-0.50109481,0,1
414,INSM,Biotechnology,2020-04-30,2020-04,2020-Q1,23.0,24.86000061,0.07248972803,0.02421703003,True,1.86000061,1,0
238,EQC,REIT - Office,2020-02-13,2020-02,2019-Q4,1.606195211,1.6076442,0.1109134493,0.04733019198,True,0.001448989,1,0
827,SPNS,Software - Application,2021-02-25,2021-02,2020-Q4,29.94116402,30.39425278,0.2021796092,0.02401824333,False,0.45308876,1,1
1030,JHG,Asset Management,2021-07-29,2021-07,2021-Q2,35.09601212,34.56197739,0.2711457878,0.08737916462,False,-0.53403473,0,1
1231,UFCS,Insurance - Property & Casualty,2021-11-04,2021-11,2021-Q3,20.04825974,20.84798622,0.1278084839,0.0997379832,False,0.79972648,1,0
771,SNEX,Capital Markets,2021-02-10,2021-02,2021-Q1,38.97333145,38.61333466,0.2309052976,0.05492261824,False,-0.35999679,0,1
918,NSP,Staffing & Employment Services,2021-05-03,2021-05,2021-Q1,80.58649445,79.18675995,0.2184380077,0.1393669978,False,-1.3997345,0,1
308,BIDU,Internet Content & Information,2020-02-28,2020-02,2019-Q4,119.9800034,120.7699966,0.1847409718,0.04072169188,True,0.7899932,1,1
73,HRI,Rental & Leasing Services,2019-10-23,2019-10,2019-Q3,41.55064392,41.56007767,0.2292112201,0.1593823239,False,0.00943375,1,1
1062,HLIT,Communication Equipment,2021-08-02,2021-08,2021-Q2,8.640000343,10.14000034,0.1411926796,0.02992545099,False,1.499999997,1,1
400,ARW,Electronics & Computer Distribution,2020-04-30,2020-04,2020-Q1,62.91999817,61.02999878,0.2569881734,0.4190780539,True,-1.88999939,0,1
353,HZO,Specialty Retail,2020-04-23,2020-04,2020-Q2,12.97999954,13.97999954,0.08685475308,0.02818595013,True,1.0,1,0
1164,TENB,Software - Infrastructure,2021-10-26,2021-10,2021-Q3,51.75,53.25,0.1162636131,0.0339773329,False,1.5,1,0
1160,CCI,REIT - Specialty,2021-10-21,2021-10,2021-Q3,151.7667542,151.5109253,0.1026509274,0.01935706707,False,-0.2558289,0,0
322,PHI,Telecom Services,2020-03-05,2020-03,2019-Q4,14.50842667,13.55012417,0.3836985137,0.05425232602,True,-0.9583025,0,1
570,SAIC,Information Technology Services,2020-06-04,2020-06,2021-Q1,83.33073425,83.53559875,0.09410560057,0.07000422925,True,0.2048645,1,0
1321,AVAV,Aerospace & Defense,2022-03-03,2022-03,2022-Q3,72.98000336,80.84999847,0.1524005805,0.07675962492,False,7.86999511,1,1
343,DPZ,Restaurants,2020-04-23,2020-04,2020-Q1,350.3644409,343.1512451,0.1441335225,0.06356321679,True,-7.2131958,0,1
1070,CEIX,Thermal Coal,2021-08-03,2021-08,2021-Q2,19.19551659,20.74563789,0.2291674279,0.06143638057,False,1.5501213,1,1
796,SPOK,Health Information Services,2021-02-18,2021-02,2020-Q4,6.910786152,7.12909317,0.08161487244,0.05803737394,False,0.218307018,1,0
493,KRG,REIT - Retail,2020-05-07,2020-05,2020-Q1,7.658810139,7.69189167,0.04100416973,0.04337622784,True,0.033081531,1,0
1022,OMAB,Airports & Air Services,2021-07-28,2021-07,2021-Q2,36.98703766,37.16176224,0.6336685419,0.0421629101,False,0.17472458,1,1
149,CRMT,Auto & Truck Dealerships,2019-11-19,2019-11,2020-Q2,99.95999908,101.3099976,0.1867347037,0.08226358984,False,1.34999852,1,1
876,APH,Electronic Components,2021-04-28,2021-04,2021-Q1,32.55979156,32.47298813,0.1045854107,0.1362376167,False,-0.08680343,0,0
1181,RS,Steel,2021-10-28,2021-10,2021-Q3,136.9411316,141.6200409,0.1705970142,0.07434935509,False,4.6789093,1,1
46,NWL,Household & Personal Products,2019-08-02,2019-08,2019-Q2,12.00876141,11.82088089,0.1121060371,0.05799627081,False,-0.18788052,0,0
1328,HAS,Leisure,2022-04-19,2022-04,2022-Q1,77.51624298,77.59567261,0.1728263286,0.07769537748,False,0.07942963,1,1
264,HRL,Packaged Foods,2020-02-20,2020-02,2020-Q1,39.96035385,39.11779404,0.125820522,0.08782401718,True,-0.84255981,0,0
558,BEST,Trucking,2020-05-27,2020-05,2020-Q1,97.19999695,103.5999985,0.3145751394,0.1445350925,True,6.40000155,1,1
16,HWC,Banks - Regional,2019-07-17,2019-07,2019-Q2,33.74377823,34.39122772,0.09409220517,0.03480440875,False,0.64744949,1,0
487,EPC,Household & Personal Products,2020-05-07,2020-05,2020-Q2,25.23052597,26.21280479,0.2788412268,0.0615215851,True,0.98227882,1,1
301,LYV,Entertainment,2020-02-27,2020-02,2019-Q4,57.75,57.95999908,0.1654278487,0.03100151103,True,0.20999908,1,1
246,OMAB,Airports & Air Services,2020-02-14,2020-02,2019-Q4,49.07296753,50.28839493,0.1433996186,0.03536271863,True,1.2154274,1,1
1242,ELAN,Drug Manufacturers - Specialty & Generic,2021-11-05,2021-11,2021-Q3,34.09000015,33.25,0.1208237894,0.05543084368,False,-0.84000015,0,0
516,RBA,Specialty Business Services,2020-05-09,2020-05,2020-Q1,40.34319687,38.09431839,0.2057859177,0.1144628351,True,-2.24887848,0,1
820,DEA,REIT - Office,2021-02-24,2021-02,2020-Q4,17.38053703,16.77015686,0.08297525998,0.0230788081,False,-0.61038017,0,0
373,E,Oil & Gas Integrated,2020-04-24,2020-04,2020-Q1,12.89341545,13.25872612,0.2796029796,0.2036016298,True,0.36531067,1,1
90,SAM,Beverages - Brewers,2019-10-29,2019-10,2019-Q3,373.480011,384.0100098,0.144748847,0.05819867086,False,10.5299988,1,1
1387,RGP,Consulting Services,2022-07-28,2022-07,2022-Q4,18.25954056,19.83752251,0.1479968155,0.04659579943,False,1.57798195,1,1
206,STC,Insurance - Property & Casualty,2020-02-06,2020-02,2019-Q4,34.8307991,33.64416122,0.5011969159,0.09647603457,True,-1.18663788,0,1
86,HLIT,Communication Equipment,2019-10-28,2019-10,2019-Q3,6.619999886,7.78000021,0.1982661951,0.05237633875,False,1.160000324,1,1
1155,NDAQ,Financial Data & Stock Exchanges,2021-10-20,2021-10,2021-Q3,63.37425613,64.18885803,0.258309491,0.03778508088,False,0.8146019,1,1
388,OC,Building Products & Equipment,2020-04-29,2020-04,2020-Q1,41.63303757,38.3819046,0.1060317184,0.1585980784,True,-3.25113297,0,0
917,FHI,Asset Management,2021-04-30,2021-04,2021-Q1,24.6883049,25.04834747,0.08032674808,0.06294022501,False,0.36004257,1,0
1315,GTN,Broadcasting,2022-02-25,2022-02,2021-Q4,19.54330826,20.66334343,0.09705104555,0.04342309106,False,1.12003517,1,0
1014,APH,Electronic Components,2021-07-28,2021-07,2021-Q2,34.20184326,35.0330925,0.2790291175,0.05422907211,False,0.83124924,1,1
994,OXM,Apparel Manufacturing,2021-06-09,2021-06,2021-Q1,89.38897705,96.6603775,0.1469801329,0.2844414897,False,7.27140045,1,1
342,WTFC,Banks - Regional,2020-04-22,2020-04,2020-Q1,32.44361496,32.96542358,0.06849529284,0.0908413815,True,0.52180862,1,0
66,AEO,Apparel Retail,2019-09-04,2019-09,2019-Q2,12.64939308,14.0744276,0.3506306767,0.0302279992,False,1.42503452,1,1
408,LOCO,Restaurants,2020-04-30,2020-04,2020-Q1,10.59205341,11.34553623,0.07026349194,0.03049283102,True,0.75348282,1,0
442,SIFY,Telecom Services,2020-05-05,2020-05,2020-Q4,5.579999924,5.760000229,0.05290082283,0.02583961096,True,0.180000305,1,0
